,researcher,date,hour_HOBO,hour_OMEGA,temp,intensity,humidity,pendant_id,lat,long,region,site_code,sensor_pendant,microsite,rep,x,y,z
131,ng,2022-05-19,11:00:00 PM,,18.14,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
132,ng,2022-05-20,12:00:00 AM,,20.996,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
133,ng,2022-05-20,1:00:00 AM,,15.378,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
134,ng,2022-05-20,2:00:00 AM,,14.325,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
135,ng,2022-05-20,3:00:00 AM,,12.69,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
136,ng,2022-05-20,4:00:00 AM,,11.819,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
137,ng,2022-05-20,5:00:00 AM,,15.091,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
138,ng,2022-05-20,6:00:00 AM,,13.75,29,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
139,ng,2022-05-20,7:00:00 AM,,18.14,800,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
140,ng,2022-05-20,8:00:00 AM,,19.948,800,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
141,ng,2022-05-20,9:00:00 AM,,22.046,800,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
142,ng,2022-05-20,10:00:00 AM,,24.158,1152,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
143,ng,2022-05-20,11:00:00 AM,,27.075,1344,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
144,ng,2022-05-20,12:00:00 PM,,27.764,1344,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
145,ng,2022-05-20,1:00:00 PM,,30.963,2304,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
146,ng,2022-05-20,2:00:00 PM,,30.558,2816,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
147,ng,2022-05-20,3:00:00 PM,,31.064,3200,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
148,ng,2022-05-20,4:00:00 PM,,31.064,3072,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
149,ng,2022-05-20,5:00:00 PM,,29.752,2688,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
150,ng,2022-05-20,6:00:00 PM,,29.352,1472,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
151,ng,2022-05-20,7:00:00 PM,,27.37,2688,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
152,ng,2022-05-20,8:00:00 PM,,19.567,29,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
153,ng,2022-05-20,9:00:00 PM,,17.855,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
154,ng,2022-05-20,10:00:00 PM,,15.473,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
155,ng,2022-05-20,11:00:00 PM,,13.365,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
156,ng,2022-05-21,12:00:00 AM,,10.357,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
157,ng,2022-05-21,1:00:00 AM,,10.161,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
158,ng,2022-05-21,2:00:00 AM,,9.866,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
159,ng,2022-05-21,3:00:00 AM,,9.176,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
160,ng,2022-05-21,4:00:00 AM,,7.782,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
161,ng,2022-05-21,5:00:00 AM,,7.682,0,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
162,ng,2022-05-21,6:00:00 AM,,7.782,46,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
163,ng,2022-05-21,7:00:00 AM,,15.187,800,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
164,ng,2022-05-21,8:00:00 AM,,18.996,992,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
165,ng,2022-05-21,9:00:00 AM,,21.855,992,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
166,ng,2022-05-21,10:00:00 AM,,26,1024,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
167,ng,2022-05-21,11:00:00 AM,,29.452,1408,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
168,ng,2022-05-21,12:00:00 PM,,30.255,1280,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
169,ng,2022-05-21,1:00:00 PM,,32.188,1728,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
170,ng,2022-05-21,2:00:00 PM,,33.953,3328,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
171,ng,2022-05-21,3:00:00 PM,,34.585,2688,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
172,ng,2022-05-21,4:00:00 PM,,33.953,2816,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
173,ng,2022-05-21,5:00:00 PM,,32.911,2688,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
174,ng,2022-05-21,6:00:00 PM,,31.88,1408,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
175,ng,2022-05-21,7:00:00 PM,,31.166,3584,NA,10641596,35.11881,-119.6291,Carrizo,Carrizo_4,HOBO,triangle,8,0,0,0
